		GSM17378	GSM17379	GSM17380	GSM17381	GSM17382	GSM17383	GSM17384	GSM17385	GSM17386	GSM17387	GSM17388	GSM17389	GSM17390	GSM17391	GSM17392	GSM45690	GSM45691	GSM45692	GSM45693	GSM45706	GSM45707	GSM45708	GSM45709	GSM146345	GSM146346	GSM146347	GSM146348	GSM146349	GSM146350	GSM146351	GSM146352	GSM146353	GSM146354
Adra1a	adrenergic receptor, alpha 1a	41.8	27.6	41.2	34.8	39.1	49.7	48.8	50.4	50.5	19.6	46.0	29.5	13.1	67.1	45.6	65.1	46.8	43.3	69.3	58.8	17.2	32.8	36.2	26.50295994	15.99712989	19.83216061	66.57041702	22.52455875	21.74715026	30.08380888	124.5434884	47.04485732	54.09815112
Rps6ka1	ribosomal protein S6 kinase polypeptide 1	284.85	267.4	301.05	314.2	328.95	294.65	282.95	334.0	312.85	296.05	316.95	270.65	238.25	338.95	265.9	319.35	283.7	265.85	298.9	288.75	322.6	338.15	296.45	362.0231872	293.2543078	248.0686973	323.3491139	240.2653531	266.7894936	300.0792047	188.238797	285.294329	287.4734761
Lhx6	LIM homeobox protein 6	175.7	115.4	112.9	155.0	223.5	116.7	148.3	150.4	146.8	166.0	108.2	203.6	182.1	177.1	163.8	133.4	195.4	152.8	142.1	168.2	182.2	164.0	91.7	184.97791245	117.43650935	158.18849455	160.8953784	143.9547654	137.0375144	154.42196935	151.072577255	85.84427611	217.3988027
H2-Ke6	H2-K region expressed gene 6	717.1	539.45	650.95	684.45	634.3	643.65	559.0	697.75	622.45	655.25	716.2	759.25	542.35	783.2	861.85	638.9	537.6	613.05	657.2	680.5	755.85	837.95	756.4	357.3151075	363.0960751	386.0826049	956.5937005	808.4855604	745.9838635	613.6606539	803.4461458	788.3758356	730.4583839
Nr0b1	nuclear receptor subfamily 0, group B, member 1	49.3	37.85	54.8	40.1	58.1	70.1	46.25	27.15	39.85	22.8	35.2	91.7	9.7	81.55	59.35	12.4	40.6	49.35	33.3	58.7	67.55	32.2	64.5	47.54041718	44.5182568	8.558582707	56.12140066	6.860025108	4.736639265	98.18069599	59.63211966	55.82628415	88.05938813
Mocos	molybdenum cofactor sulfurase	269.4	318.1	273.15	311.85	296.95	283.15	218.75	267.6	232.9	224.4	184.0	168.25	207.0	166.8	215.1	238.6	278.45	163.95	210.3	248.4	199.05	233.6	181.75	126.0556687	153.1489126	210.2575699	254.3765745	176.2946677	331.0562631	67.29789293	267.7712451	179.1462861	389.1070221
Plk1	polo-like kinase 1 (Drosophila)	138.55	177.525	186.35	145.55	145.35	168.05	142.025	131.55	161.475	130.625	166.525	176.975	148.15	174.375	152.975	154.4	158.55	165.525	127.375	163.125	139.225	153.575	192.7	142.5832405	83.51665336	131.9377433	138.8747582	153.8436583	109.9741769	249.1796088	214.9850151	183.2297812	298.0468878
C76628	expressed sequence C76628	92.7	67.7	58.2	93.3	107.5	50.0	89.7	18.1	20.9	18.8	42.6	73.4	19.2	114.7	15.3	82.9	31.1	25.7	102.2	31.8	16.1	48.5	23.5	38.4100612475	11.3865816025	50.86508089	47.5456157095	64.6410135995	55.0882537445	26.9828547345	22.6452992465	58.92708491	81.856165135
Mgat3	mannoside acetylglucosaminyltransferase 3	18.8	13.6	14.9	25.9	25.8	15.6	15.7	18.7	20.5	15.4	19.7	23.8	16.0	15.9	17.7	12.3	14.0	24.1	18.0	20.7	27.1	16.2	17.0	25.14659402	16.1764982	65.6334638	10.03889375	34.68153286	9.79826775	24.68784967	28.26137697	27.76832644	71.3218506
Zfp54	zinc finger protein 54	57.65	48.25	64.45	35.15	45.1	50.25	47.5	54.55	74.8	42.65	69.6	45.75	97.3	46.45	49.9	50.5	32.7	59.75	37.95	32.45	92.45	45.9	22.7	8.834140801	49.65899014	60.81840508	18.9613538	58.45270266	39.76383244	106.222296	21.21286514	66.32844926	99.37543347
Nat1	N-acetyltransferase 1 (arylamine N-acetyltransferase)	138.5	111.9	168.7	202.2	152.1	213.0	181.8	62.7	92.0	53.8	116.9	139.6	212.3	94.3	125.1	195.5	210.7	201.3	218.4	132.6	104.4	126.5	114.3	73.00138657	65.89387728	65.23604105	83.49604077	62.20655207	177.2591599	69.66975762	330.0979649	263.7682269	68.35137018
Ap1m1	adaptor-related protein complex AP-1, mu subunit 1	734.05	903.3	949.5	1009.25	1038.75	1039.5	978.15	874.5	797.25	1003.75	848.7	991.4	824.55	1153.65	766.65	868.4	965.85	857.9	898.85	877.0	876.35	896.25	883.4	1089.423023	755.5447283	786.8181214	1072.869686	1104.829812	1010.873543	920.6842278	1000.025144	1151.467217	1138.389616
Cd82	CD82 antigen	494.6	496.466666667	558.466666667	508.233333333	663.066666667	492.866666667	518.4	655.4	594.033333333	595.4	499.166666667	598.666666667	237.566666667	698.9	668.4	608.366666667	599.133333333	551.4	605.833333333	385.9	465.066666667	331.733333333	633.066666667	713.0324213	451.28729837	668.7376403	442.8710724	569.0287462	476.5657483	588.1345007	822.9789058	533.95631265	604.2719892
4930566A11Rik	RIKEN cDNA 4930566A11 gene	80.4	81.9	66.0	49.7	65.0	52.0	46.9	58.8	58.1	51.6	52.8	72.4	53.2	53.6	51.9	63.3	53.8	64.9	17.8	52.5	77.6	51.5	60.4	61.75621143	24.32788438	55.77468776	22.45320325	101.8501198	30.98109226	40.9470399	103.6542542	25.32803531	33.81100609
Amac1	acyl-malonyl condensing enzyme 1	162.9	320.3	56.4	227.1	146.7	165.0	71.6	94.6	191.9	58.6	129.2	70.2	159.6	264.3	108.2	97.0	299.4	223.9	77.5	233.5	81.5	85.6	150.6	191.7798668	122.7387281	165.0851494	91.08147439	143.7606396	190.4142685	264.4878801	122.1993626	138.5681558	206.8938331
Guca2a	guanylate cyclase activator 2a (guanylin)	11.4	55.7	32.2	68.9	86.2	55.7	27.2	58.8	10.1	59.7	49.1	8.6	11.6	14.5	31.6	70.7	21.3	27.9	53.5	43.5	80.4	88.7	32.1	23.55069159	18.1145584	27.35314353	27.62588829	26.8320046	18.08478933	32.9898298	33.06772293	26.08700077	21.27998947
Klk1b3	kallikrein 1-related peptidase b3	3.95	5.25	7.75	6.0	4.7	12.05	4.95	4.35	4.95	3.4	14.45	3.75	3.55	7.35	5.7	3.55	6.2	3.95	12.2	7.6	8.25	4.9	13.15	6.085503529	2.696074052	4.784394171	5.716960664	6.601796966	4.515858045	7.168870002	7.89125331	4.192061553	7.921811102
Timm8a2	translocase of inner mitochondrial membrane 8 homolog a2 (yeast)	6.3	4.2	7.2	10.0	7.7	4.0	10.7	5.2	11.4	6.6	9.9	7.5	26.1	5.1	6.9	7.8	7.5	3.8	22.2	11.0	10.7	9.2	7.8	5.153578281	3.039022895	2.249268028	2.097745134	1.617364708	2.946665519	1.7195499	5.837234086	11.37250623	48.44718412
1500005K14Rik	RIKEN cDNA 1500005K14 gene	206.2	221.4	203.1	171.3	182.5	175.4	149.3	220.8	220.9	203.3	244.6	145.4	173.8	213.6	159.4	143.1	225.6	201.2	219.9	209.7	243.1	192.4	213.7	365.5618417	392.5864782	527.5528004	176.7301197	242.4620186	343.9250907	69.26190235	286.6588497	81.90122441	290.9091609
1110038D17Rik	RIKEN cDNA 1110038D17 gene	843.0	863.65	896.95	918.35	947.6	1007.55	843.2	1110.3	1114.1	1088.2	1068.5	975.75	1116.1	1129.5	1099.65	801.8	965.95	776.7	889.75	1037.05	1018.15	1247.05	1060.8	1462.968913	934.0541441	1065.675895	1492.23983	1424.574578	1008.002987	991.1141452	1039.094655	820.0983859	890.8764541
Tnfrsf17	tumor necrosis factor receptor superfamily, member 17	59.5	116.7	97.1	105.8	90.9	97.7	133.5	69.6	53.8	96.5	127.2	89.0	40.8	47.7	80.9	81.8	64.5	103.3	96.5	76.9	56.9	74.3	70.5	73.74816712	66.27373694	26.10493752	21.48598816	77.00494018	82.36027209	43.80539724	176.3539939	89.93763211	86.33326657
Pdrg1	p53 and DNA damage regulated 1	667.8	665.6	651.2	610.8	672.7	575.1	540.0	625.8	571.4	668.2	486.7	643.1	776.2	714.3	740.5	550.5	668.8	534.6	619.8	655.7	629.1	651.0	568.2	761.021311715	689.765616037	617.46159705	627.54450112	620.068505555	917.528070635	517.188928415	730.321744598	774.1973277	632.411072937
Smad6	MAD homolog 6 (Drosophila)	273.3	399.4	325.4	348.2	306.4	366.1	254.6	420.9	332.4	343.5	347.1	291.8	254.0	341.1	300.2	321.1	424.2	400.3	381.9	357.9	302.1	309.0	325.1	361.7321267	407.3705555	343.4605473	315.5668884	398.6400475	284.8922976	254.4773178	385.5771812	366.1087911	300.7325692
Tnfrsf18	tumor necrosis factor receptor superfamily, member 18	76.0	49.1	51.8	79.3	55.8	84.9	128.4	113.4	177.8	53.8	152.6	190.3	133.2	163.0	152.8	185.1	55.7	131.4	109.0	142.0	58.7	39.2	112.8	98.40897392	122.7113802	86.78952879	95.74487115	111.5459874	84.9359047	82.67532746	25.11376665	39.6560943	149.591242
Ftsj3	FtsJ homolog 3 (E. coli)	88.0	83.4	72.3	99.1	65.35	74.95	72.4	84.4	93.2	73.9	87.9	75.15	86.45	56.85	57.55	73.6	53.15	89.5	102.15	66.5	96.4	58.8	91.5	88.5076971	42.20067179	34.69498831	50.0550941	17.12763941	194.304974	168.105967	178.2943715	94.33993527	25.13307172
Ard1	N-acetyltransferase ARD1 homolog (S. cerevisiae)	135.4	104.0	139.6	128.1	197.85	133.35	131.7	144.75	156.5	156.45	181.25	196.8	104.3	120.4	165.0	142.4	149.2	142.45	170.95	132.75	166.6	122.4	127.2	82.20032465	111.3444852	181.008333	116.1348872	65.35315895	590.5125641	544.9004849	383.8046492	280.0770243	380.9695465
Echs1	enoyl Coenzyme A hydratase, short chain, 1, mitochondrial	3592.1	3356.1	3276.6	3638.3	2923.0	2841.1	2600.7	3629.4	3363.5	3843.5	3607.2	4180.3	3242.6	2872.2	3657.4	3282.2	3154.1	3391.7	3335.7	4511.8	4078.3	3270.4	3944.3	1824.906361	1794.20824	1716.440636	1648.737451	1932.912086	5333.959269	3877.721488	3754.812468	2964.445404	3629.340076
Lsg1	large subunit GTPase 1 homolog (S. cerevisiae)	205.2	212.2	226.7	269.4	211.8	253.1	252.3	228.5	237.7	211.7	202.3	216.0	221.9	272.7	263.7	270.0	264.9	284.4	273.8	237.9	151.7	226.5	185.9	220.9599756	296.3551434	252.4821372	292.6875571	257.6948695	164.9369806	236.963367	261.336729	170.5245361	327.2235458
Vegfc	vascular endothelial growth factor C	22.6	36.2	49.1	17.8	15.1	19.0	81.6	29.6	9.3	24.9	68.8	14.4	67.0	10.2	17.0	16.3	77.9	52.7	42.0	14.1	16.4	19.5	13.0	17.9062189	42.48011833	71.26105623	9.27099209	6.428033289	45.92903308	8.247350267	9.276258342	15.6454056	22.35135844
1810030J14Rik	RIKEN cDNA 1810030J14 gene	127.5	83.7	23.1	65.4	102.5	75.2	93.9	50.3	50.0	65.6	38.6	97.2	44.2	60.7	58.6	52.0	31.7	84.3	67.7	83.4	62.5	50.1	93.6	61.82368532	57.28263401	40.82549612	61.22516184	28.67819646	48.75395373	78.75288889	15.3761986	100.6388547	82.61752213
Ptbp1	polypyrimidine tract binding protein 1	237.5	207.3	195.8	257.3	303.1	270.7	160.5	226.5	221.3	240.1	197.3	321.8	146.3	316.2	200.7	213.2	273.6	168.5	236.6	277.8	323.7	195.1	272.3	121.90849535	193.57843996	197.7804844	179.1603985	59.841950705	312.86973455	265.70205215	314.02875115	308.0779132	236.07199785
Adm	adrenomedullin	22.2	54.8	14.8	21.3	26.7	46.8	54.7	24.8	43.3	11.9	20.2	12.6	18.4	35.8	26.8	19.7	27.3	19.1	16.7	22.5	56.3	13.1	28.5	25.58266213	26.57480068	14.08306044	133.5150294	126.0556398	52.4239975	20.30771524	82.49718143	9.563867125	65.49736371
Msc	musculin	81.2	33.3	29.4	178.4	25.3	131.4	30.9	24.6	28.4	75.8	51.9	17.0	15.6	60.9	36.4	91.6	49.2	16.5	136.3	57.8	98.5	30.5	69.6	49.06304376	34.21647211	101.1703504	88.57214368	44.42527262	98.7787497	43.60606028	183.0040831	27.61839866	122.8006535
Itpk1	inositol 1,3,4-triphosphate 5/6 kinase	993.8	1102.6	1022.2	989.2	1013.8	1117.6	999.0	944.1	1172.2	928.7	670.3	1135.4	665.6	860.2	841.0	815.4	1024.7	1065.2	894.8	1270.5	1031.1	816.2	1276.4	1092.537105	936.6842266	1005.481172	1029.31453	815.41654	999.6776505	1048.556071	1123.841651	921.7440167	1257.134063
Chchd3	coiled-coil-helix-coiled-coil-helix domain containing 3	1865.1	1607.7	2257.5	2360.9	1536.3	2304.8	1750.0	1923.2	1577.7	1769.6	2818.0	2435.5	3152.8	2669.8	2005.4	2140.2	2269.6	1953.3	2663.5	2029.4	1940.5	2048.2	2172.9	1744.9623247	1782.30807285	1886.2267825	1388.55091535	1568.3162418	2596.44286405	2276.3117222	2582.5910974	2440.62442105	2768.35627815
Ccrl1	chemokine (C-C motif) receptor-like 1	88.5	72.1	250.7	105.1	181.1	107.9	150.2	125.9	28.1	123.0	71.1	43.2	12.9	178.8	10.9	69.6	156.7	50.7	91.9	56.0	65.9	104.8	143.1	70.74383017	112.0861989	57.23826215	131.3071479	89.65390143	112.1473617	47.81200492	73.83052914	260.5724856	73.9050636
Mkrn3	makorin, ring finger protein, 3	16.7	17.8	8.9	24.3	51.7	27.4	28.1	21.8	7.3	22.1	23.9	2.6	14.3	11.5	23.2	37.8	17.6	10.4	21.5	5.3	51.0	14.4	6.8	8.561021055	6.396072416	46.27115039	5.043821884	3.726458708	11.82172207	7.048665428	7.41040946	22.41613336	7.629462369
Ela2	elastase 2, neutrophil	142.6	230.4	284.6	239.6	248.6	275.9	238.7	284.6	150.1	202.7	162.9	322.3	147.4	252.0	169.5	223.0	247.2	272.5	249.2	152.7	304.2	221.0	328.8	252.2226546	218.1458219	115.073467	235.3273432	292.695303	188.7967916	217.7830326	215.234202	84.41599883	166.8541856
Tarbp2	TAR (HIV) RNA binding protein 2	328.0	202.0	72.7	110.9	91.1	138.6	203.7	393.2	327.2	393.3	137.2	334.5	172.1	205.2	364.8	169.3	178.1	267.6	139.1	494.3	129.0	122.3	278.8	176.513311575	221.81267844	263.438245475	202.125833205	142.33408257	289.20064085	191.778875935	241.122457755	249.848740665	253.136256
Trpc1	transient receptor potential cation channel, subfamily C, member 1	25.75	32.8	39.9	45.3	41.2	33.25	23.2	42.05	32.1	26.55	31.4	39.25	5.5	27.5	7.65	21.4	28.55	8.1	22.75	36.8	26.9	39.4	21.15	27.74063831	32.98056511	31.920616735	9.943374415	15.769598175	14.929954502	57.44329861	8.3589655325	27.0142098	12.1032542985
Trpc4	transient receptor potential cation channel, subfamily C, member 4	44.5	65.5	40.7	29.0	18.4	59.5	31.7	17.1	59.8	50.7	67.5	25.1	13.0	79.6	24.8	32.0	16.4	14.4	67.3	52.9	58.8	75.7	53.7	44.05235522	47.50456576	12.035509046	40.12296682	67.992936035	23.533139445	20.803947952	16.23400842	35.63270204	64.757781615
Gsh1	genomic screened homeo box 1	146.9	145.2	163.2	199.3	143.9	83.1	133.1	94.9	103.2	55.6	77.1	104.3	102.9	140.8	108.8	70.8	157.4	160.8	144.9	145.7	178.6	98.3	133.1	171.7164306	90.38372304	72.92551995	137.5071765	189.1376841	59.15652477	90.95570183	90.88735635	51.61946084	25.22687191
Tmem45a	transmembrane protein 45a	8.5	15.8	6.9	12.4	7.8	45.0	20.9	22.3	7.4	8.5	42.1	11.5	8.4	12.4	9.7	16.1	24.0	14.3	12.9	50.4	16.7	9.9	12.1	31.09476937	397.5439819	424.2487014	15.99424848	28.56193062	37.57180945	26.93764528	66.07575605	84.86539006	39.33219427
Tbc1d10a	TBC1 domain family, member 10a	281.95	420.85	547.7	476.1	428.55	619.65	367.6	288.1	241.6	271.55	279.25	128.45	190.4	649.55	307.1	310.3	644.45	379.55	484.8	432.05	256.35	494.2	226.4	375.2847164	337.023574	442.3547874	281.8069618	174.4439548	395.2560321	351.5466546	268.0688169	455.8535238	439.2681103
Vdr	vitamin D receptor	31.2	39.95	34.65	49.2	59.65	18.4	37.7	40.65	73.55	37.85	36.55	38.45	26.15	84.5	17.3	23.95	51.65	40.85	19.9	66.5	21.35	47.05	61.2	26.284684955	116.300018235	71.681628065	55.820538035	34.27846714	46.82709746	47.321337795	22.572566918	88.30382087	27.789216825
Stx1b2	syntaxin 1B2///syntaxin 1B1	2.7	13.7	2.3	2.4	4.2	4.4	3.8	20.3	1.1	17.2	4.2	29.9	0.3	31.2	2.1	1.8	6.1	2.8	2.6	2.7	5.4	1.0	8.4	1.99973905	1.193894753	1.314245706	4.097615479	4.707279052	2.743544258	7.850702013	14.62736663	3.635234903	8.275510991
Larp1	La ribonucleoprotein domain family, member 1	1925.5	1790.1	1629.1	1853.5	1641.3	1764.2	1764.5	1680.6	1482.6	1555.5	1841.5	1942.9	1657.9	1535.8	1529.6	1451.3	1497.3	1419.3	1508.3	1761.8	2039.1	1564.2	2215.8	1872.580392	1808.284665	2167.94712	2046.253107	1922.112783	1374.672757	1704.351273	1710.116867	1797.309603	1631.886233
Celsr2	cadherin EGF LAG seven-pass G-type receptor 2	105.7	255.8	287.45	105.85	256.05	305.65	142.05	188.45	315.65	246.85	268.6	221.25	137.55	227.2	190.75	299.0	215.3	173.15	225.6	264.8	134.35	312.25	321.0	311.395688395	308.91590455	278.84137293	243.17295143	120.322377015	125.02374189	201.49544944	207.801778985	186.023273595	194.779267075
Celsr1	cadherin EGF LAG seven-pass G-type receptor 1	80.9	67.5	16.4	150.9	115.8	13.7	106.9	17.9	58.2	79.1	70.3	97.4	86.9	8.2	58.6	11.5	42.5	30.4	37.3	28.8	138.7	100.6	104.9	54.67342082	122.2893063	93.69291659	88.35917309	59.20355107	24.10716712	82.2741894	72.15708117	36.71970628	71.6389167
Krtap3-3	keratin associated protein 3-3	25.9	34.9	31.6	65.8	56.2	36.6	46.7	42.9	46.9	49.8	56.5	55.5	41.0	35.4	59.4	57.5	53.5	35.4	49.1	31.1	33.4	44.6	49.7	39.75547664	327.4772095	3.699679757	40.87555767	16.01840428	7.43335393	31.16779832	80.59646824	9.761794591	11.80330672
Ikbkb	inhibitor of kappaB kinase beta	315.7	445.0	380.0	349.1	339.6	419.1	325.0	298.1	334.7	321.6	289.3	304.0	83.8	329.6	327.9	298.0	370.7	272.2	301.9	342.5	235.5	337.6	306.7	307.103904951	284.040788808	269.93359782	299.15094303	323.211412946	261.605523295	301.882001741	293.405293434	378.588250908	255.56093607
Mogat2	monoacylglycerol O-acyltransferase 2	58.35	33.65	22.6	43.4	48.2	28.95	100.9	52.25	73.55	18.3	60.1	36.0	43.8	47.75	56.1	30.35	26.75	59.6	47.05	31.9	44.6	53.15	41.2	59.50605737	47.8945882	39.62157307	44.75388724	41.90168348	131.623907	37.69926145	52.20703293	53.92825281	48.98573024
Insrr	insulin receptor-related receptor	10.8	5.9	5.4	9.3	5.5	17.4	6.8	4.4	7.9	3.6	5.3	4.0	10.2	7.8	4.4	7.3	11.6	14.2	7.3	7.6	7.2	5.9	13.0	39.73989143	4.446323039	6.123432293	7.496580034	8.859455455	6.54078597	13.28444806	15.39975357	6.863470878	9.461364793
Csn1s1	casein alpha s1	22.4	45.2	12.1	29.4	20.4	36.3	44.8	34.6	38.7	43.0	10.7	32.3	23.9	27.2	46.9	38.5	43.6	47.7	13.4	26.9	12.6	40.4	23.1	18.64215927	14.06284133	31.06177219	40.33750591	109.9141719	23.86720625	186.4386584	114.0038137	45.8164706	35.91457898
Lcor	ligand dependent nuclear receptor corepressor	127.0	148.5	190.8	170.5	153.1	130.8	95.0	92.8	132.2	44.0	115.0	92.6	51.0	156.6	53.2	99.2	127.2	111.0	87.7	136.7	178.8	140.9	155.3	89.05643388	64.6134235	90.60078576	183.7106948	221.817136	123.0403247	165.1775753	154.6023152	187.4711239	166.1356597
Tacstd1	tumor-associated calcium signal transducer 1	12.8	8.8	29.4	11.1	10.5	8.6	6.9	16.0	63.1	4.6	40.7	8.1	3.9	58.4	32.7	24.0	53.9	46.2	36.0	9.9	10.1	36.6	9.6	13.58585456	32.55400027	22.39485157	18.00423062	20.48964319	24.07677521	36.65366592	37.0378322	20.77667523	23.36786273
BB128963	expressed sequence BB128963	217.7	306.3	344.1	300.8	313.4	333.6	332.7	378.3	374.3	501.6	316.0	300.4	232.9	309.1	441.6	381.6	378.9	303.7	362.5	256.7	420.0	475.4	423.3	408.42165	399.7676782	435.9469533	255.4614424	473.0773874	162.6674496	305.9772139	283.3227074	142.8659669	173.4323634
Aldh1a3	aldehyde dehydrogenase family 1, subfamily A3	25.4	14.1	23.2	41.6	34.1	35.7	13.5	28.8	38.8	31.1	36.9	51.5	13.8	44.2	32.4	11.0	44.4	42.3	10.5	85.5	89.2	50.7	42.7	22.2583680933	31.73304228	29.6130766567	29.5737600733	19.4502955467	22.6453810867	29.35224671	21.6748663067	24.1269720833	23.5454289867
Zmym4	zinc finger, MYM-type 4	290.8	445.7	353.6	492.9	401.4	280.4	392.5	254.4	339.6	276.7	356.7	242.0	234.6	297.7	237.6	287.0	303.6	348.3	341.9	307.1	240.8	269.5	236.9	364.9611164	306.0580239	284.8927583	384.578711	399.0547648	291.5047437	314.7268211	277.3764365	351.064446	385.1958281
Clps	colipase, pancreatic	196.6	197.4	88.2	394.4	88.4	155.5	77.8	200.2	68.8	134.4	195.3	59.7	66.3	307.4	64.6	76.2	345.1	90.4	90.6	112.9	103.6	104.8	237.6	88.4559151455	57.8732964125	64.9775048565	53.328248275	60.4014099965	77.074346515	103.739364321	99.8869313275	81.2558349245	64.320725905
Omt2b	oocyte maturation, beta	12.6	22.0	20.7	15.9	19.7	15.9	14.1	13.4	13.8	8.3	14.0	24.8	18.2	24.8	10.4	14.1	15.7	13.7	22.9	16.3	27.8	19.3	20.3	4.419936245	15.02240905	3.919251536	3.493118373	5.205358254	44.33368852	7.018526245	4.188514961	22.50233741	101.6938959
Top1	topoisomerase (DNA) I	683.0	654.8	707.9	1034.3	1045.7	585.2	787.8	486.4	574.8	637.8	882.4	751.1	1382.7	1060.3	731.2	861.9	814.9	799.2	1000.8	604.7	707.5	964.9	645.7	781.95589	982.8542521	782.9921357	828.0666415	956.2479194	684.6801757	739.7335458	924.0127782	863.7111539	824.0348744
Akp3	alkaline phosphatase 3, intestine, not Mn requiring	49.5	115.9	40.8	41.7	60.9	80.8	79.0	40.3	639.6	132.6	47.4	37.2	53.8	63.1	37.6	50.8	51.1	84.8	45.5	112.1	50.0	71.2	41.0	215.4531796	121.3431557	140.7597909	187.3035004	193.2316825	177.3565072	186.4756456	127.9822131	249.593973	164.1349936
Ap1b1	adaptor protein complex AP-1, beta 1 subunit	688.05	996.1	904.45	910.45	966.15	985.25	812.55	946.9	775.75	827.55	921.25	968.05	672.25	882.0	929.55	831.6	876.7	703.9	877.0	1040.4	919.9	913.8	1045.3	1217.706008	586.2135452	1128.463713	821.2608737	525.180565	683.3106172	747.2831339	1465.270981	1173.988735	1112.25337
Ccl25	chemokine (C-C motif) ligand 25	52.3	20.1	78.6	29.9	14.8	31.5	33.7	44.6	145.3	57.6	49.9	101.7	104.6	28.7	94.2	59.5	96.0	30.7	64.9	28.0	40.7	25.9	23.7	25.27878131	100.7268411	141.1362603	38.83644636	99.67476794	31.20934094	32.12467627	37.67953298	51.3641814	34.07501404
Cdkn2a	cyclin-dependent kinase inhibitor 2A	73.1	131.1	56.0	47.4	37.2	98.6	131.5	74.7	54.3	76.3	24.7	73.0	50.1	22.7	67.9	60.4	63.4	59.8	52.4	94.7	71.6	97.4	122.0	59.50948044	88.98038384	84.35506303	90.46220566	74.1655573	72.54339618	93.4437335	11.15890726	120.318504	113.0322595
Rab33a	RAB33A, member of RAS oncogene family	33.0	22.8	50.7	36.5	58.1	17.4	50.4	55.0	24.3	16.7	35.3	24.6	20.8	79.2	44.1	57.4	26.1	72.8	35.1	45.9	15.0	11.3	42.3	25.42180318	61.80717485	15.84506912	23.88993553	20.40268613	31.98233806	24.58063655	38.02034538	157.5737602	160.4939344
Wnt10a	wingless related MMTV integration site 10a	131.6	129.8	187.2	152.2	168.5	172.6	180.7	149.0	144.2	127.2	130.2	138.0	127.1	170.9	114.1	135.6	187.3	129.8	163.2	230.6	171.7	134.1	174.0	248.1818618	253.3193412	253.6694264	160.1339455	257.8665288	398.3224308	202.0069778	65.66031355	320.2713215	68.4696944
Krt34	keratin 34	14.9	15.8	17.8	15.6	18.7	14.5	11.2	13.2	12.3	21.4	21.9	15.4	11.2	16.9	12.4	19.6	15.6	19.0	9.6	47.4	41.3	15.5	20.1	20.71414729	402.5903764	17.73608176	40.13299694	5.112315325	30.53525652	27.48979675	29.1149992	16.09091676	28.59403571
Psmd13	proteasome (prosome, macropain) 26S subunit, non-ATPase, 13	797.7	728.3	695.5	681.0	596.9	936.9	758.8	912.4	812.7	820.7	803.3	1013.4	331.3	956.5	1126.6	772.3	817.4	840.1	653.8	843.3	820.9	869.1	769.4	503.09885645	596.0751027	664.35347535	640.7727599	686.4374354	1088.13794755	907.9092988	890.0995827	869.552734	911.5418823
Oog1	oogenesin 1	24.4	3.5	23.6	21.5	41.7	28.2	4.7	9.1	7.5	18.6	7.0	3.4	19.4	5.1	27.4	4.9	21.8	26.4	3.1	39.2	4.3	16.4	41.7	71.897291085	3.76905974	6.5004608405	20.3223912245	6.3319912415	9.505529162	46.356706845	2.5193828665	27.400397333	12.66802012
Polr3a	polymerase (RNA) III (DNA directed) polypeptide A	189.9	231.2	132.9	236.3	38.2	262.2	260.9	125.9	216.1	40.9	41.0	166.0	174.0	198.7	154.9	226.0	268.8	103.1	225.9	221.7	165.9	121.5	40.9	209.52708655	167.16814735	177.9631114	215.68211875	194.3214575	184.2597639	165.148776635	148.87575845	216.79736785	154.32140217
Neurod6	neurogenic differentiation 6	4.4	25.8	9.9	41.5	13.7	32.0	8.0	10.7	21.2	4.6	7.1	10.0	4.5	10.9	5.8	4.9	9.5	3.5	8.6	5.9	9.5	22.1	7.8	9.727928897	11.4298583	33.3532049	2.151597495	4.926957165	27.62028488	42.06720696	13.1453764	21.06683341	3.015946548
Galnt6	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 6	28.6	37.7	19.7	42.3	36.7	77.3	33.2	36.5	35.2	28.9	34.1	31.2	27.9	51.1	27.5	40.7	57.4	31.9	35.5	79.4	39.4	39.5	36.1	19.56449904	11.59164636	10.99542765	20.5551299	22.88997918	16.10752905	13.03170789	18.59522754	29.07376268	91.46773523
Rmnd5a	required for meiotic nuclear division 5 homolog A (S. cerevisiae)	3086.5	3382.6	2871.4	3467.2	2935.3	2966.1	3223.7	3192.9	3127.0	3149.6	2999.4	2694.9	5168.0	3213.8	3306.2	2659.7	2757.9	2866.1	2729.3	2921.9	2973.8	2848.3	3062.9	3406.876568	3648.892407	3294.000096	3278.903907	3201.053168	2061.931576	2400.289739	2792.16682	2683.561185	2626.059556
Tll1	tolloid-like	43.1	71.2	59.0	50.4	62.6	65.2	28.6	49.1	77.5	65.4	65.4	43.7	56.9	56.0	57.6	69.2	60.2	29.2	68.9	63.6	72.7	53.6	59.7	69.70161479	44.48451729	37.96031727	45.3576095	81.23004589	96.25517963	88.88089839	30.6102762	81.20357719	8.635352933
Il9r	interleukin 9 receptor	21.1	25.0	18.7	24.3	17.8	15.4	19.4	12.9	16.3	11.8	24.1	15.5	13.6	20.2	13.8	27.0	23.5	11.9	14.3	29.3	21.4	14.4	29.2	14.65966343	13.37436113	10.5465487	17.16029507	21.03465671	21.60871257	18.43695577	18.74458849	13.02952825	22.43354686
